name,tweet
 @ShinSnipes did u steal those glasses haha stupid nigger,RT @nerdkiller669
 This isn't some privilege to be thrown around all willy-nilly. You've gotta earn the right to call me a bitch.,RT @nerdreign
 PM,RT @netanyahu
 Here's your first look at Charlie Cox as Matt Murdock in #Marvel's @Daredevil on #Netflix #NYCC http,RT @netflix
 A person needs just three things to be truly happy in the world,RT @neverknownfacts
 Look at yall bitches for the child support keep getting pregnant ass bitches,RT @newnewgotbandz
 When hoes feel like their photo didnt get enough favorites http,RT @nhalegood
 Oh my goodness do I hate Chinese people. Fucking zipperheads,RT @nick_pertile
 Dis bitch jus blew my high,RT @nick_sodano
 Sooo many classless hoes&#8230;not enough ladies!,RT @nicki3pretty
 You know a girl is a hoe if her Instagram isn't private,RT @nickleberry_fin
 @rickahyatt @1visionamd who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.&#8230;,RT @nicky0472
 @kenzayye is a pussy,RT @nicoleageniie
" Remember in 2001 when the Yankees were in Boston and the crowd was cheering USA instead of ""Yankees suck"" I love baseba&#8230;",RT @nicoleyyrosiee
 @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !,RT @nikaaaa3
 Yankees winnnn!!! &#128153;,RT @nikaaaa3
 Bae,RT @nikejap
 Panera with my bottom bitch @iSpeakMut,RT @nikkiconner13
" Big dreams, cause that small goal shit is for the birds.",RT @nikkilenn
" I promise, the last thing you wanna do is be a bitch to my sister in front of me. Don't poke the lion ..",RT @nikkilenn
 &#8220;@viaNAWF,RT @nishachante__
" ""@Markie__Marc",RT @nobeynobe
 CEO tells Daily Show &#8216;mentally retarded&#8217; could work for $2,RT @noblockheads
 Shout out to all the bitches who don't have to dress half naked to get a mans &#128694;attention. Stay classy!,RT @nofuks007
" if ur mine, its obvious people are gna hit on u cause ur obviously attractive. but if u flirt back its a problem bitch",RT @nogoodmichael
" I'm rich, bitch. http",RT @noobde
 &#128514;&#128514;&#128514; RT @curbyourhoe,RT @northphilliest
" My favorite @OpieRadio line so far has to be ""being blind must suck, because you can't ever be an asshole."" Made me ""ho&#8230;",RT @northsidegreg
 Aw y'all some hoes hating on that girl that looks like a dude &#128514;&#128557;,RT @nostalgic_mike
 When you see bae retweet or mention some hoe http,RT @notesforgirlz
 girl logic,RT @nrana777
 Smoke good weed with a bad bitch,RT @nunnie_babee
" ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http",RT @nuteIla
 We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http,RT @nyjets
 You a hoe &#8220;@VillageBae,RT @o_youmad
 &#8220;@_Saaani,RT @obehi007
" So not ready for the ""new year, new me"" tweet bullshit to come
You the same hoe you was last year
Chill the fuck out",RT @obey_jrock__
 This is a true ride or die bitch &#128175; http,RT @obey_jrock__
 stfu hoe RT &#8220;@tedddydgaf,RT @obeyyreggie
" I see people tweeting ""what if the purge comes to my city"" bitch the purge ain't no tour",RT @obscurespinosa
 Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,RT @occdissent
 If your girl didn't camp out overnight to buy you the iPhone 6 your pee pee is trash...,RT @ochocinco
 I'd go crazy if these animals like them grabbed my mama like that. I ain't going out like no bitch&#128548; http,RT @ockfromdablock
" ""If I was a girl like that u would probably eat my pussy"" - Jasper",RT @oddfuckingtaco
 Damn I hate a bitch that like to argue and shit,RT @oddfuckingtaco
 https,RT @oddfuckingtaco
 Mother's Day is n 16 mins. Y'all bitches picked y'all kids up from yo mama house so u can have 24hrs of custody n Instagram p&#8230;,RT @odotkay
" I want a crazy bitch, they be loyal af &#128553;",RT @officialbskip
 &amp; ima eat that pussy all filthy &#128525;,RT @officialmckell
 y'all hoes so annoying &#128530;,RT @ogkaykay_
 brought to you by bad bitches and good weed,RT @ogkels_
" Damn, I got bitches *kanye voice*",RT @oh_sh1t
 I can't be worried bout no bitch cause that bitch could be somewhere sucking dick,RT @ohhdatsbrucie
" I won't love you, I can't love you
Unless that pussy got some super powers",RT @ohhshedopee
" it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&#8230;",RT @ohmyev
 You're the biggest cunt I know,RT @ohmyjizzitsliv_
" Stacy's mom doesn't have shit going on.

Twitter bitches have it all.",RT @ohuhwhoops
 this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch,RT @oliviadesanfoot
 bitches be acting different! &#128514; buuut it's cool! &#128129;,RT @olmelonhead
 when bitches spread rumors about you ; &#128520; https,RT @olmelonhead
" hoes be like ""i'm a virgin"". http",RT @omfgarsal
" kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;",RT @omfgarsal
" maybe 

nobody 

likes 

you 

because 

you're 

a 

bitch",RT @omfgmeezy
" she stole my shit, what a little niglet.",RT @omfgmeezy
" I swear, a yung nigga use to wanna be a heartbreak kid RT @_KudaBrazyy",RT @onDAT_Othershit
 I can't stand to be around ghetto girls.&#128134;,RT @ooxlexx
 &#8220;@Tonymartinezz15,RT @oroozco16
" I'm a ""tall big booty bitch"" wtf lol &#128557;&#128557;&#128557;&#128514;&#128514;",RT @ortiz_jaylene
 It's 2,RT @ortiz_jaylene
 Then I'm a loud outgoing bitch lol,RT @ortiz_jaylene
 First I need some pussy tonight &#128525;&#128166;,RT @ortizjunior_
 Soup is so much better when you have enough crackers to crumble in it to make it into a casserole,RT @osoplain
" First off, fuck your bitch. And the click you claim.",RT @ovgenocide
 you tell ya business to ah bitch so I can't trust ya,RT @oweeSheREDD
 &#8220;@iamlexj_,RT @p0psson
" @GraceBr92073005 ""There's more than one way to skin a monkey"" --Barack ""Bushmeat"" Obama @1Dittlinger @Txwench",RT @p_w_sterne
 &#8220;@brennonthekidd_,RT @paidinfull_4
 It's unfortunate that everyone thinks I'm a bitch before they even meet me #chronicbitchface #sorryimscary &#128539;&#128513;,RT @paigelebeau1
 **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http,RT @pambesteder
 The day I have clear skin will be the day I'm the happiest cockiest bitch alive,RT @pandaapussy
 My soul mate probably some ho around the corner,RT @papichuIo
" where's the girl I could pack this bowl with? I know u out there hoe, quit playing",RT @papigabs
 Niqqas talk more then bitches these days.,RT @papo_fonseca
 @iDocLyfe Rick James ain't even slap his bitches that hard,RT @patbeeh95
 Who spotted the looming yellow crown on tonight's #TrueDetective? http,RT @pattonoswalt
 Charlie Sheen is engaged to a porn star. I can't be the only one thinking she can do a lot better.,RT @paul_lander
" Yesterday, the caged bird sang the blues. RIP #MayaAngelou.",RT @paul_lander
 Some birds aren't meant to be caged,RT @paulabruederle
 @gingerash2013 lol and your response was bitch do I like pregnant?,RT @paullowry42
 Legendary year. RT @1stName_Bravo,RT @paymon_d
 These hoes want my belvita http,RT @peaceloveweed_
" Dear god, make me a bird so I can fly far, far far away",RT @peeabut
" If preferring to be barefoot makes me a basic bitch, sign me up. Do I get a free Mason jar?",RT @peeper1016
" when you tell the chick-fil-a cashier thank you, but that bitch don't say ""my pleasure"" http",RT @peidroh
" Raven Symone's hair be like, ""I'm not colored, I'm American."" http",RT @pekholt
 they might be called 5 seconds of summer but their songs are 3 minutes of trash,RT @pellucidstyles
" Listen here you beautiful bitch, I'm about to fuck you up with some truth.",RT @petertrvjillo
" In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for.""",RT @pgammo
 Run Differentials,RT @pgammo
 That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,RT @pgammo
 these bitches ain't real. &#128514;,RT @phatsyeo215
" mcm &#128525;
bc tomorrow's 6 months &#128152;
Fuck everyone who said we wouldn't last. Proved you bitches wrong @tropicaldrew_ http",RT @philiciaaaa
 @tropicaldrew_ not about you fag. I miss you like crazy &#128553;&#10084;&#65039;,RT @phishlicia
 Ocho is approaching bitches,RT @phishlicia
 People who focus on skin tones for dating someone are fucking retarded and brainwashed. &#128076;,RT @pipethefckdown_
 Man robin thicke all on black tv trying to get that pussy back,RT @pissyopants1
 Idc about yall bitches yo,RT @pocahontias__
" ""im laughing so hard lay is the un-loyalist of hos""

plea",RT @polarisclub
" Republican Rick Scott has been reelected #FLGov, defeating Democrat Charlie Crist. http",RT @politico
 All tha bad bitches need to go to @CurrenSy_Spitta concert in bham tonight. &#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;,RT @poloPowell
" I'm a little teapot short and Irish 
@onedirection artist of the year #AMAs
#EMABiggestFans1D http",RT @pop_ruth
 Bitch said I lie too much bitch you ain't worth telling the truth too,RT @popitfor_tyrick
 Tbh I left all my hoes alone &#128080;,RT @popitfor_tyrick
 When bitches spread rumors about you https,RT @possiblydana
" ""@wheeler_kashhh",RT @pound_Mytweets
 I be hatin when hoes be comin to me like I'm finna save them #aintnobread bitch u better get out here and get it,RT @pppssshhh_
 Monkey see &#128585;&#128584;monkey do hoes&#128586;,RT @prettycha305
 I hate a dumb bitch.,RT @prettychels__
 Pussy this pussy that,RT @prettygrl_rocky
 &#8220;@100046729,RT @prettykells
 &#8220;@100046729,RT @prettykells
 &#8220;@100046729,RT @prettykells
 &#8220;@Leelucas_,RT @prettykells
 What you bitches fail to realize is these niggas don't really be moving on &#9995; they still be fucking with that SAME BITCH &#8252;&#65039;&#8230;,RT @prettyne___
 @DetroitPlayer @1stName_Bravo hey don't call him a bitch &#128074;,RT @prettytreazure
 Words from jac.. You can't save every hoe.. You got to let them hurt.,RT @prime13_time
 @Woodchuck20 you about to get all the hoes now lol,RT @prime3_time
 Dont message me your number and tell me to text you.... I'm not your bitch lol,RT @pringlezXII
 My favorite childhood memory was when my mom found my stash of 30 Xanax then was slightly less of a bitch for exactly one &#8230;,RT @pro_failure
" #LED #Christmas #decor Lights 10m 33ft 100 LED #Fairy string #Light for Outdoor/Indoor, 

http",RT @prolongshop
" Sweet treat at lunch today - raspberry gelato, gin+juice sorbet &amp; brownie gelato! #GelatoCart Thursday - can't wait ...",RT @proofgelato
" The problem with retard liberals is they think Supply &amp; Demand means ""Supply me with everything I Demand."" #VotingMatters",RT @psjohnson23
 Is Nick Jonas a hoe for squeezing his dick? Is Nick Jonas gonna have leaked nudes? Is Nick Jonas less of a role model?,RT @pterosaur
 &#128530; why these hoes acting like they not getting fucked &amp; sucking dick &#128080; but I ain't saying nothing &#128520;,RT @pumpkinheaddd
 I know u dawg hoes bck in style,RT @que
 white bitches love cocaine,RT @quecaine
" When your man call you a bitch when y'all arguing he don't think you really a bitch, you just actin like one",RT @queenallyssa
 We ain't friends hoe,RT @queenalyzee_
 &#8220;@_100d,RT @queenc_nt
 So proud of mahanain &#9825; she still a hoe tho,RT @queenthottie_x3
 Jeter to A-Rod. From class to trash.,RT @quirkisms
 Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;,RT @rachael_goss
 nerds are cool because they get really judge-y about other nerds being passionate about things they aren't passionate abo ...,RT @radiomaru
 Duchess of Cambridge to present the first yellow jersey http,RT @radiotour_en
 &#8220;@Swuu_TheGod,RT @raejeanhightowe
 I hate it when a bitch know I don't fuck with her &amp; she really trying to talk to me like we cool nahh bitch foh you don't &#8230;,RT @raeleenehoe
" She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik&#8230;",RT @raider_level
 need my dick sucked..fuck 1 bitch I need &#9996;&#65039; sluts,RT @random_shxt
 When I hear an ugly bitch talk about another ugly bitch &#128528; ... http,RT @randycaliboi
 U bitches ain't paying my bills......so FUCK YOU,RT @randypop84
" When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" http",RT @rappersaid
" When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy."" http",RT @rappersaid
" When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome."" http",RT @rappersaid
 shoutout to @OGMaco bitch you guessed it remix shit is &#128293;&#128293;&#128293;,RT @rarebreedkena
 @vivalakristia he bein a bitch,RT @rasheed_wavy
" @viva_based broke, no even though Obama is working on it, bitch, no I got something between so no",RT @rbomem
 Bill Maher mocks gullible America for missing the real enemy http,RT @rcooley123
 &#8220;@187XO_,RT @realist_iLLest
 Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_,RT @realist_iLLest
 Bible RT @macktology101,RT @realjonathanp
 &#8220;@CaitlinBartlett,RT @rebecca7054
 &#8220;@1BookieG,RT @rebelGANJA
" @wheeler_kashhh lol oh godddddd , bitch is you really coming &amp; how late you gon be lls",RT @rebellious_midy
 Ugly bitches definitely disguste me &#128534; ewww yuck!,RT @rebellious_midy
 She said I got to many hoes,RT @redbonejasssy
 I inhale white exhale nigger,RT @redemptionzayn
 Flappy bird is dusty,RT @reidk_97
 i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye,RT @relatabIe
 bad bitches http,RT @relatabowl
 that shoot em up shit is cool but gimme some shit i can play in front of bitches my nigga...gimme some jiggy shit i ca ...,RT @rellyOnSMASH
 Video,RT @renegadecut
" Got 5 20% off slots for sole sauce for the early birds today 

Use &#8220;SAVE20&#8221; at checkout 
 
http",RT @renz360
